,text,id,created_at,coder1.Sentiment....1.negative..0.neutral..1.positive.,coder1.Political...0.no..1.yes.,coder1.Ideology....1.liberal..0.neutral..1.conservative.,coder1.Immigration,coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder1.National.Security..Veterans..Military..Foreign.Terrorism.,coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder1.Education,coder1.Health.Care..Obamacare.,coder1.Governance,coder1.No.Policy.Content,coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder1.Asks.you.to.watch.something.share.something.follow.something,coder1.Misc..other.plea.for.action,coder1.Makes.a.Factual.or.Verifiable.Claim,coder1.Expresses.an.Opinion,coder1.coder,coder2.Sentiment....1.negative..0.neutral..1.positive.,coder2.Political...0.no..1.yes.,coder2.Ideology....1.liberal..0.neutral..1.conservative.,coder2.Immigration,coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder2.National.Security..Veterans..Military..Foreign.Terrorism.,coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder2.Education,coder2.Health.Care..Obamacare.,coder2.Governance,coder2.No.Policy.Content,coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder2.Asks.you.to.watch.something.share.something.follow.something,coder2.Misc..other.plea.for.action,coder2.Makes.a.Factual.or.Verifiable.Claim,coder2.Expresses.an.Opinion,coder.y,src
315,"""If Hillary were a man, she'd have been president 25 years ago."" - @PattiSolisDoyle https://t.co/uwzlsgOeve",591450492145831936,4/30/2016 14:27:03,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
316,"""They got caught. Now they got double caught. This is horrible and shame on the Cruz campaign!"" - @greta",695079400610492416,2/5/2016 3:49:37,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
317,"@AmyKremer: ""Thrilled having #JesseBenton on the team. Can bring together diverse patriots across the movement 2 rally behind #Trump. """,692740486323388416,3/11/2016 20:48:20,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
318,@Carolde you should join the #TrumpTrain. Sign up today! https://t.co/rpkYQB91Ru,712736870803894272,9/17/2016 19:28:49,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
319,@jamesplake721 https://t.co/Y9MXjQ2yBw,682320350651138048,1/20/2016 21:02:40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,brittany,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,emily,emilybrittany
320,@Pawservative help @realDonaldTrump #BuildTheWall https://t.co/hgBen5kCWz,777552395924635648,9/18/2016 16:58:32,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,brittany,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,emily,emilybrittany
321,@sansines ethanol subsidies and the renewable fuel standard are not good for America. Causes prices of food to sky rocket.,776481131193569280,1/22/2016 16:43:14,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,brittany,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,emily,emilybrittany
322,#ByeFelicia https://t.co/clAXaHkA9Z,671743067120996352,7/25/2016 19:38:52,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
323,#DonaldTrump is USING our veterans in a SICK and TWISTED WAY! I hope #IowaCaucus lets him know! #DumpTrump https://t.co/YmouTRUHKl,700154017356324864,1/28/2016 18:59:55,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
324,#Jeb is most qualified to run for #POTUS and a majority of voters agree! #MillennialsRising http://t.co/tqCqTzDn73,788428711850831872,8/17/2015 18:08:12,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
325,#Trump just fumbled one of the first moments in which he had to make an important decision in front of voters: https://t.co/Oe7xl2dvFq,634376082125418496,7/15/2016 17:18:08,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
326,"#Trump: ""Wow."" https://t.co/WXwtAfgHTN",649224001986928640,9/14/2016 0:42:59,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
327,#TrumpLies https://t.co/yt1gYSaf38,689915973504139264,7/13/2016 0:56:16,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
328,#WeNeedDebate #OMalley2016  https://t.co/jXU8cy36Ui,598167130979176448,8/13/2015 13:13:06,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,0,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
329,"As Governor, @ScottWalker's budget defunded Planned Parenthood. #DefundPP #Walker16 http://t.co/K1WV055LWG",700821466548297728,7/23/2015 23:44:32,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,brittany,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,emily,emilybrittany
330,Bannon is described as a loudmouth bully who cons his way into positions of power. A perfect match for Trump. https://t.co/tBcRYbVvjF,667043521157689344,8/18/2016 18:02:06,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
331,"Birmingham News: @HillaryClinton chides Walter Energy executives for taking bonuses, eliminating miner healthcare https://t.co/HzPj768wRO",693140040508018688,12/30/2015 22:00:23,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,brittany,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,emily,emilybrittany
332,Can you be a fiscal conservative if you don't conserve all the money? #GOPDebate #StandWithRand https://t.co/KXLjXkml0O,659545901036396544,11/11/2015 4:15:57,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,brittany,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,emily,emilybrittany
333,Citigroup: A Trump victory in November could cause a global recession https://t.co/FkxcL370Nb,692884127612170240,8/26/2016 20:04:02,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,brittany,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,emily,emilybrittany
334,"Citing her experience &amp; commitment to educators, @TheSCEA recommends @HillaryClinton for president https://t.co/P68WaBMuTb via @HillaryforSC",674971878306385920,12/11/2015 19:57:08,1,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,brittany,1,1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,emily,emilybrittany
335,Does @realDonaldTrump really believe he can be president? America is just playing with him right now... http://t.co/PGDXVGUxW8,665733544979922944,7/1/2015 20:15:02,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
336,"Either they win, or we win. Marco Rubio will speak for America.
https://t.co/ePcasyg6iO",710555152080629760,11/15/2015 3:34:39,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
337,Establishment is worried about @tedcruz getting more debate time. RT his key quotes if you agree! http://t.co/paVP7M7IlW #CruzToVictory,786938100765392896,9/18/2015 14:51:33,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
338,Farmers feed America. Trump will MAKE IT GREAT AGAIN! Share this with all your farmer friends! #TrumpTrain #MAGA https://t.co/y4sRZE5JRQ,695459075711115264,9/1/2016 19:22:09,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
339,Have you seen this adorable video of @CarlyFiorina &amp; puppies by @IJDOTCOM? Watch here: https://t.co/ZOu53WgmRD #PuppiesForCarly #Carly2016,594129025930371072,12/15/2015 22:00:09,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,emily,emilybrittany
340,"How many have to die before the @GOP wakes up to gun violence in America? Share this powerful story.
https://t.co/LUMcjmxufz",756325592824414208,1/29/2016 18:33:58,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,brittany,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,emily,emilybrittany
341,"http://t.co/EX5Ch39d44
Be Courageous 
https://t.co/LmkOfu1rfm
#CruzCrew Together imagine this
 #FullRepeal http://t.co/d5OspBYwEd",632955004022861824,5/9/2015 0:41:55,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
342,https://t.co/9sdjxh5x5z,690225963028869120,12/1/2015 17:30:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brittany,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,emily,emilybrittany
343,https://t.co/YYo8eSPcOd,692154030525681664,11/25/2015 20:47:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brittany,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,emily,emilybrittany
344,I have made billions of dollars in business making deals - now I'm going to make our country rich again.,647440688179625984,7/22/2016 3:10:47,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,brittany,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
345,"In case you missed it, Horowitz on why Trump will win. #Trump2016 https://t.co/ApQ1yX8R9v https://t.co/4AiK2bc09O https://t.co/b1WgGXILFQ",678958155900973056,8/1/2016 20:59:04,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
346,It should be no surprise that @realDonaldTrump is as ignorant abt constitutional law as he is about everything else. https://t.co/hSilVR4iKM,747127564880117760,10/14/2016 14:33:58,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
347,"It's time to heal America after 8 years of division. 
Vote Ben 
Vote for America 
#winbenwin http://t.co/MIwOxcumja",630169763436625920,9/12/2015 19:28:14,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
348,Join the 12 Virginia mayors who are with @HillaryClinton: https://t.co/LB20ExfiM6 #ImWithHer,684394220296257536,6/26/2016 18:01:07,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
349,Join us at our first town hall event featuring @BobbyJindal in Des Moines tomorrow. RSVP here: https://t.co/bGR5B2fMnz #AskBobby,665747870180577280,6/29/2015 20:05:31,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
350,National Journal: @MarcoRubio Says His Money Troubles Are Just Like Yours Thats Not Quite True https://t.co/yXlO5qkcn7,613225287417892864,12/10/2015 15:20:10,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
351,New Virginia Poll: @ChrisChristie beats Hillary 47-42 head-to-head. http://t.co/6nkLB4VwEU,781513994712539136,10/12/2015 15:42:22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
352,News Update: What I Learned From Executing Two Men - The average citizen will never look a death row prisoner i... https://t.co/fhNfDy5sJz,704366294838190080,9/15/2016 18:01:42,0,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,brittany,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,emily,emilybrittany
353,"Now that @TGowdySC's @HouseBenghazi panel is at rock bottom, we're ready for what's next from the GOP: http://t.co/lAF6UUBX5O",624364503354994688,10/19/2015 16:46:55,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,brittany,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
354,Priorities is reserving roughly $70 million in TV ads to begin after the convention &amp; run through general election https://t.co/aHTsgrCcRv,703385486417592320,3/23/2016 20:24:46,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
355,RAND PAUL: Here's why we should Audit the Fed https://t.co/NPa3NvkYGl @RandPaul #StandWithRand #auditthefed,753030246438363136,1/5/2016 15:21:12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,brittany,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
356,"Republicans praise @HillaryClinton until she runs for president: https://t.co/aQgSN8Vpy2
#GOPDebate",676884476673187840,2/7/2016 2:57:29,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
357,RT @BernieSanders: It's not a radical idea to say a single mother should be earning enough money to take care of her kids. #DebateWithBernie,695369664281518080,11/15/2015 3:30:20,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,brittany,0,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,emily,emilybrittany
358,RT @catblackfrazier: this &gt; https://t.co/fuKlDT4IIe,696151039637135360,2/27/2016 1:52:17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,emily,emilybrittany
359,"RT @ChadHGriffin: Thanks to @WyoJudyShepard, @guycecil and @prioritiesUSA for speaking out against @realDonaldTrump's hateful and dangerous",674341460490059776,10/18/2016 17:17:07,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
360,RT @ChalkArtist: @PAGPAC Okay... Here is why I'm with @GovMikeHuckabee  http://t.co/RvWlGR97eY   via #constantcontact #ImWithHuck http://t.,616339248866660352,8/11/2015 14:49:47,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
361,RT @ChenueHer: .@tedcruz takes the stage and gets a standing ovation. Starts off talking about late Justice Scalia. @13NewsNow https://t.co,758420500888465408,2/27/2016 1:05:42,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
362,RT @clpaavola: .@carlyfiorina on guns: We need to enforce existing laws. #Carly2016 is right. Obama's executive order won't work. https://t,726417588155097088,1/14/2016 23:32:27,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,brittany,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,emily,emilybrittany
363,RT @DannyDeVito: The New York Times is bought and sold... You can't buy Bernie...we need Bernie.,757661414349766656,1/30/2016 20:29:29,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
364,RT @dcexaminer: .@realBenCarson: Protect your computer like you protect your gun https://t.co/0UDjNUEk6u https://t.co/xHjq2YPCcs,780575357686706176,1/27/2016 1:54:49,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,brittany,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,emily,emilybrittany
365,"RT @FoxBusiness: .@RealBenCarson: Right now, the United States of America is the patient, and the patient is in critical condition. #GOPDeb",664295474346778624,12/16/2015 2:04:03,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
366,"RT @FoxNews: Candy Carson: After giving up my husband for 40 years to medicine, I didn't really want to lose him to campaigning, but I'm be",642781784208359424,10/7/2015 1:43:03,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
367,RT @FredHorne5: @LessGovMoreFun @tedcruz45 @peddoc63  A man who loved America and stood for what he loved. Greatly missed.,708394146063454208,5/11/2015 14:14:37,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
368,RT @GovMikeHuckabee: Great to see my good friend @DanPatrick at our campaign fundraiser yesterday. http://t.co/8GsrekkW7m,675403964163067904,5/12/2015 16:45:32,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
369,"RT @HillaryClinton: Last night, Trump chose to talk about his deep admiration and support for Putin.

Maybe he did it with a smile. https:/",692784186067800064,9/8/2016 14:40:48,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
370,RT @Iowa4Bernie: Get involved at https://t.co/IUKVKm5mS9 #DemDebate https://t.co/JB2pDxVtnN,777227830346194944,11/15/2015 4:27:15,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
371,RT @LizaLive5: Arrived: @marcorubio at North Charleston rally https://t.co/4jb96DdRCX,673935550668251136,2/19/2016 23:17:12,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
372,RT @marcorubio: Last night I talked with @megynkelly about my conservative record and our momentum coming into New Hampshire. Watch: https:,775857342126653440,2/3/2016 15:43:30,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
373,RT @MTL_Media: @megynkelly #BillOReilly the only journalist with integrity to call the #CruzFraud in #IowaCaucus as misconduct against #Ben,692916875114713088,2/5/2016 4:08:59,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
374,RT @RealBenCarson: Read my #CarsonFlatTax by clicking here: https://t.co/CkCBZQgbgJ https://t.co/vLxEXa7Yo7,633339557484740608,1/5/2016 19:19:51,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,brittany,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,emily,emilybrittany
375,"RT @ReignitePromise: When the going gets tough, the #Trump walks away...
#CruzCrew #iacaucus",644980818239090688,1/27/2016 1:15:55,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
376,"RT @ReignitePromise: Worth noting during the #gopdebate - #TedCruz leading among evangelical pastors 
https://t.co/c3Ju4FVTs4 #iacaucus #Cr",763463427662680064,1/29/2016 3:47:11,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,emily,emilybrittany
377,RT @RMConservative: So is Rubio saying immigrants not assimilating is the new normal and we should be fine with that? #NRISummit15,664127902032621568,5/1/2015 13:19:32,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,brittany,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,emily,emilybrittany
378,RT @sixersoldman: You are correct @MartinOMalley we need more debates!! @omalleyforia http://t.co/I5VMeD2kKY,690575458698559488,8/16/2015 16:40:07,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
379,"RT @tedcruz: .@Heritage_Action released its Presidential Platform Review. #CruzCrew, see what it says: https://t.co/HouyasjEev https://t.c",596837469028397056,11/10/2015 17:10:05,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,brittany,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,emily,emilybrittany
380,RT @tedcruz: I hope you'll watch my dad share his story &amp; his profound hope for &amp; belief in American exceptionalism. http://t.co/wmmmc8QnoH,649236838499131392,6/23/2015 6:01:16,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
381,RT @tedcruz: We need your help. Join us: https://t.co/vQnreiGh7v http://t.co/kI4IWUfF8v,651573420514148352,5/20/2015 17:12:10,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
382,RT @TheBriefing2016: Shorter Marco Rubio #GOPDebate https://t.co/D1pTegjEcC,769264160303554560,10/29/2015 1:42:51,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
383,"RT @TheBriefing2016: You don't make America great by getting rid of everything that made America great in the first place.
https://t.co/LuR",705841194593443840,3/17/2016 19:55:24,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,-1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
384,"RT @THETXEMBASSY: http://t.co/xDGY2b8Lzt
http://t.co/Cop8QR0wPX what country does this @tedcruz45 ? #TedCruz CourageousConservative http",771427946716430336,4/24/2015 3:56:00,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
385,"RT @TomBevanRCP: .@CarlyFiorina in Ankeny: ""Stand w/me. Fight w/me. Vote for me."" https://t.co/VH6HTEkUDD",672479964608995328,1/28/2016 16:06:17,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,emily,emilybrittany
386,RT if you agree that @TGowdySC should stop raising money off the deaths of four Americans in Benghazi http://t.co/Yd4QId0eo3,754002116868317184,9/25/2015 16:01:03,-1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
387,RT this if you think @realDonaldTrump will bring back American greatness!!,656149540605591552,8/10/2016 19:54:00,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
388,San Jose Mercury News: @JenGranholm: Republicans protect terror suspects' access to guns https://t.co/wk73fV88gP,665734629484138496,12/8/2015 21:35:07,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,brittany,-1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,emily,emilybrittany
389,"Scott Walker's healthcare plan ""would restrain health costs while giving people more options"" http://t.co/Ygdk15kSKW via @NRO.",696165859946053632,8/20/2015 14:46:58,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,emily,emilybrittany
390,Scott Walker's plan eliminates power of big-government federal unions. #HeritageActionForum #Walker16,773893855959744512,9/18/2015 21:06:24,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,brittany,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,emily,emilybrittany
391,"See Americans;  this what we are dealing with...

Good People
#CruzCrew #TedCruz #TedCruz2016 https://t.co/qKp5ZKi2s5",693531501233881088,4/24/2015 0:17:28,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
392,Share if you think Hillary Clinton is the absolute worst! https://t.co/BjL2pxDkvZ,597766764198371328,10/3/2016 23:49:00,-1,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,brittany,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
393,So many people are showing up to see Marco Rubio that they cant fit them all inside. Thats #Marcomentum https://t.co/c62L1tuWeU #FITN,631115300621164544,2/4/2016 3:00:17,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,emily,emilybrittany
394,Study: @realDonaldTrump would raise taxes on millions of middle class families. https://t.co/TzW6RdpeDa #debatenight,759792253237723136,9/27/2016 1:10:42,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,brittany,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,emily,emilybrittany
395,Support Graham to be the candidate of real choice. http://t.co/t59YCUtc72 #FreedomFirst,615612076870995968,8/9/2015 0:12:34,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,brittany,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,emily,emilybrittany
