,text,id.x,coder1.Sentiment....1.negative..0.neutral..1.positive.,coder1.Political...0.no..1.yes.,coder1.Ideology....1.liberal..0.neutral..1.conservative.,coder1.Immigration,coder1.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder1.National.Security..Veterans..Military..Foreign.Terrorism.,coder1.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder1.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder1.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder1.Education,coder1.Health.Care..Obamacare.,coder1.Governance,coder1.No.Policy.Content,coder1.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder1.Asks.you.to.watch.something.share.something.follow.something,coder1.Misc..other.plea.for.action,coder2.Sentiment....1.negative..0.neutral..1.positive.,coder2.Political...0.no..1.yes.,coder2.Ideology....1.liberal..0.neutral..1.conservative.,coder2.Immigration,coder2.Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,coder2.National.Security..Veterans..Military..Foreign.Terrorism.,coder2.Crime...Law.Enforcement..Police..Guns..Second.Amendment.,coder2.Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,coder2.Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,coder2.Education,coder2.Health.Care..Obamacare.,coder2.Governance,coder2.No.Policy.Content,coder2.Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,coder2.Asks.you.to.watch.something.share.something.follow.something,coder2.Misc..other.plea.for.action,src,id.y,created_at,hashtag.,at.,link,retweets,favorites,full.URL,source,date
60,@GaryLBauer Got your SCOTUS letter. Must FIGHT #JudicialTyranny &amp; DEFEND #ReligiousLiberty. My response=&gt; http://t.co/4rJyZ2SGUA,611920851248803840,-1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,zoestan.csv,611920851248803840,6/19/2015 15:37:54,#JudicialTyranny #ReligiousLiberty,@GaryLBauer,http://t.co/4rJyZ2SGUA,0,1,http://mikehuckabee.com/marriageletter?utm_content=bufferd9ac5&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,GovMikeHuckabee,6/19/2015 15:37:54
61,@GrannyT6 thank you!,644550026497163264,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644550026497163264,9/17/2015 16:34:36,0,@GrannyT6,0,5,6,0,GovMikeHuckabee,9/17/2015 16:34:36
62,@jackdenton1 great question. Thank you for the support.,625744261112315904,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625744261112315904,7/27/2015 19:07:12,0,@jackdenton1,0,0,0,0,marcorubio,7/27/2015 19:07:12
63,@JDeRose1996 thank you!,622237586157924352,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603923298875899904,5/28/2015 13:58:29,0,@JDeRose1996,0,0,0,0,marcorubio,5/28/2015 13:58:29
64,@jewpsy1 Matching is through the FEC public funding. Here's some info if you're curious. http://t.co/sOlbZtM7eF,640307286280306688,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,zoestan.csv,640307286280306688,9/5/2015 23:35:28,0,@jewpsy1,http://t.co/sOlbZtM7eF,0,0,http://www.fec.gov/pages/brochures/pubfund.shtml,Lessig2016,9/5/2015 23:35:28
65,@jordanjfrasier @mmschocolate we will make room for both,675140357785546752,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675140357785546752,12/11/2015 2:29:39,0,@jordanjfrasier @mmschocolate,0,6,17,0,JebBush,12/11/2015 2:29:39
66,@KathyFeingold @HillaryClinton Kathy sadly the only people who don't think HRC email was hacked are in the media. No apology necessary.,659835504934932480,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659835504934932480,10/29/2015 20:53:38,0,@KathyFeingold @HillaryClinton,0,64,1,0,GovernorPataki,10/29/2015 20:53:38
67,@markhudson Thanks!,629495917633228800,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629495917633228800,8/7/2015 3:34:56,0,@markhudson,0,1,5,0,ChrisChristie,8/7/2015 3:34:56
68,@MaryKayHenry Nobody knows better than unions that were stronger together. Honored to join you all in the fight for working families.,734790924472070144,1,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734790924472070144,5/23/2016 16:59:42,0,@MaryKayHenry,0,70,116,0,HillaryClinton,5/23/2016 16:59:42
69,"@SteveDeaceShow Thanks so much, Steve!",679307117564596224,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,679307117564596224,12/22/2015 14:26:52,0,@SteveDeaceShow,0,0,0,0,tedcruz,12/22/2015 14:26:52
70,@thomasasma Staff is tweeting for him. We do not want anyone to feel deceived. He signs tweets he sends himself.,622194964701818880,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,kennedyeamon.csv,622194964701818880,7/18/2015 0:03:34,0,@thomasasma,0,0,0,0,JimWebbUSA,7/18/2015 0:03:34
71,@WillvonKaenel @benshapiro Nope. It was a gift from my wife.,629804643342807040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629804643342807040,8/8/2015 0:01:42,0,@WillvonKaenel @benshapiro,0,0,0,0,gov_gilmore,8/8/2015 0:01:42
72,#AbolishTheIRS with my Simple Flat Tax plan: https://t.co/L5m9XTho5j https://t.co/omRoZAz9JU,661336758798299136,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,staneamon.csv,661336758798299136,11/3/2015 0:19:04,#AbolishTheIRS,0,https://t.co/L5m9XTho5j https://t.co/omRoZAz9JU,0,0,0,tedcruz,11/3/2015 0:19:04
73,#CruzCrew: don't miss tonight's CBS #GOPDebate. Tune in at 9pm ET: https://t.co/nICXayCSI4,698507249812004864,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698507249812004864,2/13/2016 14:01:20,#CruzCrew #GOPDebate,0,https://t.co/nICXayCSI4,403,652,0,tedcruz,2/13/2016 14:01:20
74,#CruzCrew: Get started with a new way to help the campaign. Sign up for #CruzCrowd today: https://t.co/ZumSTB8ZF0 http://t.co/pklXk6TgHn,649229588711632896,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,zoestan.csv,649229588711632896,9/30/2015 14:29:30,#CruzCrew #CruzCrowd,0,https://t.co/ZumSTB8ZF0 http://t.co/pklXk6TgHn,0,0,0,tedcruz,9/30/2015 14:29:30
75,#GOPDebate #ImWithHuck http://t.co/G4SPkArDkL,629461802170978304,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629461802170978304,8/7/2015 1:19:23,#GOPDebate #ImWithHuck,0,http://t.co/G4SPkArDkL,241,405,https://twitter.com/GovMikeHuckabee/status/629461802170978304/photo/1,GovMikeHuckabee,8/7/2015 1:19:23
76,#GOPTownHall https://t.co/RqVuZrpzCC,714985011393355776,-1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714985011393355776,3/30/2016 1:18:05,#GOPTownHall,0,https://t.co/RqVuZrpzCC,56,194,https://twitter.com/JohnKasich/status/714985011393355776/photo/1,JohnKasich,3/30/2016 1:18:05
77,"#MyDadIn4Words: genuine, dedicated, hardworking, honest https://t.co/QIyQ0bLTaC",612643255801376768,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612643255801376768,6/21/2015 15:28:29,#MyDadIn4Words,0,https://t.co/QIyQ0bLTaC,0,0,0,RandPaul,6/21/2015 15:28:29
78,#SCOTUS has NO authority to rescue Congress from creating bad law. #Burwell ruling is an out-of-control act of judicial tyranny. #ObamaCare,614084684746727424,-1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614084684746727424,6/25/2015 14:56:12,#SCOTUS #Burwell #ObamaCare,0,0,152,115,0,GovMikeHuckabee,6/25/2015 14:56:12
79,#tbt https://t.co/gkj79pOchX,687827714921906176,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687827714921906176,1/15/2016 2:44:41,#tbt,0,https://t.co/gkj79pOchX,60,131,https://twitter.com/ChrisChristie/status/687827714921906176/photo/1,ChrisChristie,1/15/2016 2:44:41
80,"#Tejas, es simple: la ciudadania es un derecho humano. http://t.co/APPtEc8LID",624615176231239680,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624615176231239680,7/24/2015 16:20:37,#Tejas,0,http://t.co/APPtEc8LID,0,0,https://twitter.com/MartinOMalley/status/624615176231239682/photo/1,MartinOMalley,7/24/2015 16:20:37
81,#TheChristieRecord on Camden: http://t.co/DqC4nYc1Qk,629480719149068288,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,eamonemily.csv,629480719149068288,8/7/2015 2:34:33,#TheChristieRecord,0,http://t.co/DqC4nYc1Qk,0,0,https://twitter.com/ChrisChristie/status/629480719149068289/photo/1,ChrisChristie,8/7/2015 2:34:33
82,#TPA in this Congress has become enmeshed in corrupt Washington backroom deal-making: http://t.co/yWKN4pd1zk http://t.co/t4Go4d54h4,613327897751781376,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613327897751781376,6/23/2015 12:49:00,#TPA,0,http://t.co/yWKN4pd1zk http://t.co/t4Go4d54h4,0,0,0,tedcruz,6/23/2015 12:49:00
83,"|LIVE NOW| Starting the campaign with my first stop in Davenport, Iowa #meerkat http://t.co/LDRui19HaU",604019695948304384,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,604019695948304384,5/28/2015 20:21:32,#meerkat,0,http://t.co/LDRui19HaU,0,0,0,RickSantorum,5/28/2015 20:21:32
84,"10 mins before @JohnKasich arrives &amp; @finnsbrickoven in Mt. Pleasant, SC is filled to capacity! #SCPrimary https://t.co/vOVt0Cb5Ez",697463584876580864,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697463584876580864,2/10/2016 16:54:11,#SCPrimary,@JohnKasich @finnsbrickoven,https://t.co/vOVt0Cb5Ez,0,0,https://twitter.com/JohnKasich/status/697463584876580865/photo/1,JohnKasich,2/10/2016 16:54:11
85,"195 nations sign a sprawling, unenforceable deal, and already there's friction? Know what cures friction?  Oil. 

https://t.co/H89CgT7Z2C",676436590504181760,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,emilyzoe.csv,676436590504181760,12/14/2015 16:20:25,0,0,https://t.co/H89CgT7Z2C,0,0,"http://www.ft.com/cms/s/daa0b3e8-a1c3-11e5-8d70-42b68cfae6e4,Authorised=false.html?siteedition=uk&_i_location=http%3A%2F%2Fwww.ft.com%2Fcms%2Fs%2F0%2Fdaa0b3e8-a1c3-11e5-8d70-42b68cfae6e4.html%3Fsiteedition%3Duk&_i_referer=&classification=conditional_standard&iab=barrier-app",GovMikeHuckabee,12/14/2015 16:20:25
86,2016s Only Combat #Veteran Recalls the Vietnam War http://t.co/3lQa7KMaUt #WebbNation #Webb2016 http://t.co/BCqhji1VMG,621018981772750848,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621018981772750848,7/14/2015 18:10:37,#Veteran #WebbNation #Webb2016,0,http://t.co/3lQa7KMaUt http://t.co/BCqhji1VMG,0,0,http://time.com/3842896/jim-webb-vietnam-war/ https://twitter.com/JimWebbUSA/status/621018981772750849/photo/1,JimWebbUSA,7/14/2015 18:10:37
87,"3 ways @HillaryClinton is too radical: defends Planned Parenthood, supports Obamas immigration executive order, wants more liberal ObamaCare",630113948587528192,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630113948587528192,8/8/2015 20:30:46,0,@HillaryClinton,0,132,200,0,ScottWalker,8/8/2015 20:30:46
88,4 days until the Iowa Caucus &amp; were so grateful to have @djscotter on our team. Thanks for all you do! https://t.co/U7tD1E7wdF,692871655396225024,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,692871655396225024,1/29/2016 0:47:30,0,@djscotter,https://t.co/U7tD1E7wdF,25,67,https://twitter.com/CNNPolitics/status/692690111289397248,JebBush,1/29/2016 0:47:30
89,A Fairtax friend sent this to me and I just had to share it... https://t.co/JgJJ7DsDNB,682582745936089088,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682582745936089088,12/31/2015 15:23:03,0,0,https://t.co/JgJJ7DsDNB,0,0,https://twitter.com/GovMikeHuckabee/status/682582745936089090/photo/1,GovMikeHuckabee,12/31/2015 15:23:03
90,"A Federal Judge who raised nearly $200,000 for Obama is now doing the bidding of big abortion groups. Demand Action:http://t.co/AMFzjHIWL2",627959227110322176,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627959227110322176,8/2/2015 21:48:41,0,0,0,162,90,0,BobbyJindal,8/2/2015 21:48:41
91,A good step. I would universally require this kind of reporting from state and federal law enforcement: http://t.co/VSSz7NZfVs,648623404262801408,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648623404262801408,9/28/2015 22:20:45,0,0,http://t.co/VSSz7NZfVs,14,22,http://bigstory.ap.org/urn:publicid:ap.org:b8d9b73a82d043d1bf7c17bdd2941d10,MartinOMalley,9/28/2015 22:20:45
92,A true leader unites. https://t.co/DgOuQLTyRe,698712392687955968,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,698712392687955968,2/14/2016 3:36:30,0,0,https://t.co/DgOuQLTyRe,221,452,https://twitter.com/JohnKasich/status/698712392687955968/photo/1,JohnKasich,2/14/2016 3:36:30
93,"A vote for Ted is a vote against Washington as usual and a vote for someone who will be consistently conservative.
https://t.co/uT0UZPUapf",700870945657913344,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700870945657913344,2/20/2016 2:33:49,0,0,https://t.co/uT0UZPUapf,0,0,0,tedcruz,2/20/2016 2:33:49
94,"ABC News spent 81 minutes on Donald Trump and only 20 seconds on our campaign. You read that right. Seconds.
https://t.co/7kiflEIUj8",675453877915897856,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,675453877915897856,12/11/2015 23:15:28,0,0,https://t.co/7kiflEIUj8,0,0,http://bernie.to/TakeOnTheMedia,BernieSanders,12/11/2015 23:15:28
95,"About to start another #tellingitlikeitis town hall here in Bedford, NH. Watch it live online here: https://t.co/F6lbi4K59Q #Christie2016",678332589187272704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678332589187272704,12/19/2015 21:54:26,#tellingitlikeitis #Christie2016,0,https://t.co/F6lbi4K59Q,9,25,https://www.youtube.com/watch?v=BloFcCO5O2o,ChrisChristie,12/19/2015 21:54:26
96,"After a great evening and packed auditorium in Iowa, I am now in Colorado looking forward to what I am sure will be a very unfair debate!",659382468332511232,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659382468332511232,10/28/2015 14:53:25,0,0,0,0,0,0,realDonaldTrump,10/28/2015 14:53:25
97,"After battling it out in the primaries, Hillary got a call from President Obama to serveand she answered.
https://t.co/KMY836O2Pk",656256994165129216,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656256994165129216,10/19/2015 23:53:54,0,0,https://t.co/KMY836O2Pk,0,0,0,HillaryClinton,10/19/2015 23:53:54
98,"All of the phony T.V. commercials against me are bought and payed for by SPECIAL INTEREST GROUPS, the bandits that tell your pols what to do",706674352167772160,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,stankennedy.csv,706674352167772160,3/7/2016 2:54:29,0,0,0,7299,19887,0,realDonaldTrump,3/7/2016 2:54:29
99,"America needs a leader that will unite us, not divide us @realDonaldTrump -Sign if you agree https://t.co/cdx5VrKtMt https://t.co/wmsALudrA8",674226080153272320,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674226080153272320,12/8/2015 13:56:38,0,@realDonaldTrump,https://t.co/cdx5VrKtMt https://t.co/wmsALudrA8,82,170,https://www.johnkasich.com/Trump/ https://twitter.com/JohnKasich/status/674226080153272320/photo/1,JohnKasich,12/8/2015 13:56:38
100,And I wont be misunderstood in Washington D.C. I will bring people together. #DearDC  https://t.co/sKdNTh7A4G,649300890554396672,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649300890554396672,9/30/2015 19:12:50,#DearDC,0,https://t.co/sKdNTh7A4G,8,26,https://www.youtube.com/watch?v=mRG2YBMl6sA,ChrisChristie,9/30/2015 19:12:50
101,"Another overflow crowd at Hy-Vee in Council Bluffs (yes, we grabbed some food too) -sw http://t.co/tnFnz41feJ",622428485374623744,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622428485374623744,7/18/2015 15:31:29,0,0,http://t.co/tnFnz41feJ,39,75,0,ScottWalker,7/18/2015 15:31:29
102,Anyone asking for your vote has to grapple with the reality of inequality in Americaand offer real plans to fix it. https://t.co/pplUKyUnrY,699984795053514752,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,699984795053514752,2/17/2016 15:52:34,0,0,https://t.co/pplUKyUnrY,0,0,0,HillaryClinton,2/17/2016 15:52:34
103,Are you watching the #DemDebate? We only have 5 days left to #TakeNYByPhone. Join us: https://t.co/lF2MNqnn1F,720802045645713408,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720802045645713408,4/15/2016 2:32:54,#DemDebate #TakeNYByPhone,0,https://t.co/lF2MNqnn1F,909,2086,http://bernie.to/TakeNYbyPhone,BernieSanders,4/15/2016 2:32:54
104,"As a gun owner, as a parent, as a former governor and attorney general, I think Obama needs to stop trying to circumvent the Constitution.",683720540725637120,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683720540725637120,1/3/2016 18:44:14,0,0,0,103,138,0,gov_gilmore,1/3/2016 18:44:14
105,"As Governor, I passed first broad-based tax cut in the history of the state #GOPDebate #ImWithHuck",664236565015609344,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,kennedyeamon.csv,664236565015609344,11/11/2015 0:21:52,#GOPDebate #ImWithHuck,0,0,41,69,0,GovMikeHuckabee,11/11/2015 0:21:52
106,"As President, I will establish a national dashboard on overdose and addiction to monitor the problem, and track our response nationwide.",681519120542777344,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,zoestan.csv,681519120542777344,12/28/2015 16:56:35,0,0,0,45,189,0,MartinOMalley,12/28/2015 16:56:35
107,"As president, Ill reverse @POTUS massive federal land grab &amp; unlock economic opportunity. https://t.co/OiuYMI5qAd",656909665721171968,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656909665721171968,10/21/2015 19:07:23,0,@POTUS,https://t.co/OiuYMI5qAd,38,68,https://jeb2016.com/western-land-resource-management/?utm_source=twitter&utm_medium=social&utm_campaign=westernland_twitter_social_20151021_e_v1,JebBush,10/21/2015 19:07:23
108,"As the Democratic Party, we must overturn Citizens United, and work state by state to make the Right to Vote a Constitutional Amendment.",688543699525976064,-1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,kennedyeamon.csv,688543699525976064,1/17/2016 2:09:45,0,0,0,96,192,0,MartinOMalley,1/17/2016 2:09:45
109,At the Old Post Office- http://t.co/8Rs1fbcAIz,647479763280527360,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647479763280527360,9/25/2015 18:36:19,0,0,http://t.co/8Rs1fbcAIz,0,0,0,realDonaldTrump,9/25/2015 18:36:19
110,Awesome! https://t.co/OTTO7vAA6u,660626565122813952,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,660626565122813952,11/1/2015 1:17:01,0,0,https://t.co/OTTO7vAA6u,0,0,0,tedcruz,11/1/2015 1:17:01
111,Backstage before my big announcement. #Perry2016 http://t.co/dMyaRbu5zM,606499144312553472,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606499144312553472,6/4/2015 16:33:58,#Perry2016,0,http://t.co/dMyaRbu5zM,307,350,https://twitter.com/GovernorPerry/status/606499144312553472/video/1,GovernorPerry,6/4/2015 16:33:58
112,"Being president isn't like being on a reality show.

We can't afford a candidate who treats it like one. https://t.co/48MePwjHh9",732392120686903296,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732392120686903296,5/17/2016 2:07:43,0,0,https://t.co/48MePwjHh9,3685,6296,0,HillaryClinton,5/17/2016 2:07:43
113,"Bernie is in Flint, Michigan, right now participating in a community forum. Watch live here: https://t.co/tWBEEtwb0g",702949823553515520,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702949823553515520,2/25/2016 20:14:32,0,0,https://t.co/tWBEEtwb0g,651,1628,http://bernie.to/Flint-LIVE,BernieSanders,2/25/2016 20:14:32
114,"Bernie is joined by Killer Mike, Senator Nina Turner and Dr. Cornel West to discuss the legacy of MLK. Watch: 
https://t.co/ofIKpmqeee",688783961091215360,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688783961091215360,1/17/2016 18:04:27,0,0,https://t.co/ofIKpmqeee,392,914,https://berniesanders.com/live-discussion-the-legacy-of-dr-king/,BernieSanders,1/17/2016 18:04:27
115,Bernie supports a defense budget that secures our national security interests not the profits of defense contractors. #DemDebate,678399125361180672,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678399125361180672,12/20/2015 2:18:50,#DemDebate,0,0,0,0,0,BernieSanders,12/20/2015 2:18:50
116,Biggest story in politics is now happening in the great State of Colorado where over one million people have been precluded from voting!,720458178698338304,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,emilyzoe.csv,720458178698338304,4/14/2016 3:46:29,0,0,0,6861,17488,0,realDonaldTrump,4/14/2016 3:46:29
117,"Boarding our plane. See you soon, New Hampshire. Check our schedule here: https://t.co/GovUMyvQJU",694378468151197696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694378468151197696,2/2/2016 4:35:02,0,0,https://t.co/GovUMyvQJU,0,0,https://www.google.com/calendar/embed?src=t50aglgv2b9635u11h734lk9io@group.calendar.google.com&ctz=America/New_York,CarlyFiorina,2/2/2016 4:35:02
118,"Brothers, we need to stand with our sisters and fight for pay equity. #BernieInLA",630943984534183936,1,1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630943984534183936,8/11/2015 3:29:02,#BernieInLA,0,0,0,0,0,BernieSanders,8/11/2015 3:29:02
119,Candidates who back the surveillance state can always count on the big bucks from the Washington Machine. (5/8),591754498860650496,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591754498860650496,4/25/2015 0:04:01,0,0,0,0,0,0,RandPaul,4/25/2015 0:04:01
120,Changed your @Twitter avatar yet to show you're supporting Scott Walker yet? Download it here: http://t.co/VBYdR807AY http://t.co/IAteKGhL1N,620669630760140800,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,zoestan.csv,620669630760140800,7/13/2015 19:02:26,0,@Twitter,http://t.co/VBYdR807AY http://t.co/IAteKGhL1N,0,0,0,ScottWalker,7/13/2015 19:02:26
121,Check out our website  http://t.co/p1ZLCgze4w and watch THIS: https://t.co/bOsf0dEEtr #Christie2016,619638493707309056,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619638493707309056,7/10/2015 22:45:03,#Christie2016,0,http://t.co/p1ZLCgze4w https://t.co/bOsf0dEEtr,10,10,https://www.chrischristie.com/ https://www.youtube.com/watch?v=hKuidwMSgKI&feature=youtu.be,ChrisChristie,7/10/2015 22:45:03
122,Chip in $1 before 2016 to keep the momentum going! https://t.co/qwgk4o35w8 https://t.co/zNfDr4MbL6,682757765090152448,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682757765090152448,1/1/2016 2:58:30,0,0,https://t.co/qwgk4o35w8 https://t.co/zNfDr4MbL6,253,753,0,HillaryClinton,1/1/2016 2:58:30
