id,created_at,text,Sentiment....1.negative..0.neutral..1.positive.,Political...0.no..1.yes.,Ideology....1.liberal..0.neutral..1.conservative.,Immigration,Macroeconomic.Policy...Taxes..Gov..Spending..Wall.St...Jobs..Trade..Infrastructure..Labor.,National.Security..Veterans..Military..Foreign.Terrorism.,Crime...Law.Enforcement..Police..Guns..Second.Amendment.,Civil.Rights..Race..LGBT.issues..Abortion..Gender.issues.,Environment...Energy..Global.warming..Fracking..Agriculture..Oil.,Education,Health.Care..Obamacare.,Governance,No.Policy.Content,Asks.for.Donation.Asks.you.to.buy.something.to.support.campaign,Asks.you.to.watch.something.share.something.follow.something,Misc..other.plea.for.action,Makes.a.Factual.or.Verifiable.Claim,Expresses.an.Opinion
7.57757E+17,7/26/16,"RT @HillaryClinton: ""Let us declare again that we are a nation of interdependence and that in America, love always trumps hate."" @CoryBook",0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.40918E+17,6/9/16,"When millions of Americans are working longer hours for lower wages, we won't allow 57 percent of all new income to go to the top 1 percent.",0,1,-1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.8341E+17,10/4/16,#Trump inherited a fortune and still managed to lose $916 million. https://t.co/XJylGKRjPY,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.52954E+17,7/12/16,"RT @JusticeWillett: Heroes all. Lorne Ahrens48 Michael Krol40 Michael J. Smith55 Brent Thompson43 Patrick Zamarripa32 https",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.60504E+17,8/2/16,"Why It Takes Two Years forSyrian Refugees to Enter the U.S. https://t.co/ETaWUBrkql @realDonaldTrump",0,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.7257E+17,9/4/16,After a day of #dwts filming @ the Fayette Co Fair some Back Porch BBQ hits the spot! https://t.co/riCN6SP0P3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.91653E+17,10/27/16,"Inside Bill Clinton Inc.: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!https://t.co/UfDVzeSDfd",-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.82616E+17,10/2/16,"""I did not email any classified material."" https://t.co/KWlc9Qh6lY #Clinton Vs. #FBI https://t.co/0rSfi5ipTs",0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.62074E+17,8/6/16,"RT @realDonaldTrump: Obama's disastrous judgment gave us ISIS, rise of Iran, and the worst economic numbers since the Great Depression!",-1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.8892E+17,10/20/16,I say to Donald Trump: instead of giving speeches about trade why don't you lead by example and make your goods in America. #debatenight,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.61988E+17,8/6/16,"Heading to New Hampshire - will be talking about Hillary saying her brain SHORT CIRCUITED, and other things!",-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.29024E+17,5/7/16,"RT @marklevinshow: Thank you, Ted Cruz. And thanks to all who supported and voted for him. https://t.co/DwnzxEP74P",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.40341E+17,6/8/16,U.S. Senator Rand Paul plans to introduce new amendment to get rid of Selective Service https://t.co/Mmoza0yZWR @RandPaul #StandWithRand,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.41007E+17,6/9/16,"How long did it take your staff of 823 people to think that up--and where are your 33,000 emails that you deleted? https://t.co/gECLNtQizQ",-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.73668E+17,9/7/16,RT @timkaine: A person who trash talks our own military should never set foot in the Oval Office. https://t.co/h04p4QF1xz,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.4899E+17,7/1/16,"Trump was a bully at that time, just as he is now. https://t.co/qDk1ZHcWmN",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.40537E+17,6/8/16,"RT @HillaryClinton: Thank you, California! https://t.co/EgtQpT6JZT",0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.8564E+17,10/11/16,"This race is winnable if voters know Feingold voted for Obamacare, broke promises: ""Poll finds Johnson up 5..."" https://t.co/GJvIhsPlWV",-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.57333E+17,7/24/16,"If the Republican Convention had blown up with e-mails, resignation of boss and the beat down of a big player. (Bernie), media would go wild",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.69918E+17,8/28/16,"RT @rose10052: Orlando stands with @marcorubio!#SuperSaturday #Marcomentum #Finishstrong https://t.co/zkf0FtBriT",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.93136E+17,10/31/16,RT @NASA_Johnson: Johnson Space Center management welcome home #AstroKate: JSC Center Director Ellen Ochoa; and Astronaut Office Chief Chri,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.61328E+17,8/4/16,Who are you voting for President?? RT TO SPREAD THE WORD!! Polls need to be fair To Trump!!!,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.55457E+17,7/19/16,Enjoyed joining @mitchellreports this afternoon from #RNCinCLE on @MSNBC https://t.co/JzFeWmKeH4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.78647E+17,9/21/16,We need @HillaryClintons leadership -- not @realDonaldTrumps angry &amp; divisive rhetoric. https://t.co/xm71ftuQZJ,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.96167E+17,11/9/16,Big win tonight for @ToddYoungIN - A critical seat for the GOP to hold! #ElectionDay,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.39809E+17,6/6/16,RT @kelseyc00per: NEW @RandPaul WEB AD highlighting his record of always standing for KY by defending KYans liberties &amp; rights. https://t.c,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.92137E+17,10/28/16,Reality Check: a vote for anyone other than @realDonaldTrump in a battleground state like WI might as well be a vot https://t.co/3csMHYfV4H,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.58353E+17,7/27/16,Speaking at Mercedes Benz in North Charleston.  WATCH: https://t.co/TSfHsgrl0F,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.63045E+17,8/9/16,Snapchat's 7 Brand Partners for the Summer Olympics https://t.co/tYyo4NOPMN,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.80488E+17,9/26/16,"After criticizing Clinton for not holding news conferences, Trump held none himself. What a hypocrite. https://t.co/HoIL66Q0xJ",-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.628E+17,8/8/16,"Maybe, just maybe, something is wrong when we have the highest rate of childhood poverty of nearly any major country on earth.",-1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.55936E+17,7/21/16,"If you've had enough of Washingtons brokenness, wastefulness, empty promises &amp; arrogance, join us.  #RNCinCLE",-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.83405E+17,10/4/16,"With the 1995 tax info, a core truth about #Trump was confirmed: He is not a master builder. https://t.co/EHgcxtJeBb",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.60621E+17,8/2/16,@BarackObama you have at least $175 million you can spend on #Zika right now.Why are you holding back? https://t.co/2Juu2XEcdz,-1,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1
7.37687E+17,5/31/16,".@TheHill: Donald Trump declared Thursday that ""you have to be wealthy in order to be great."" https://t.co/MPRliRwzo7",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.56317E+17,7/22/16,"But Hillary Clinton's legacy does not have to be America's legacy. The problems we face now - poverty and violence at home,",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.80891E+17,9/27/16,.@nydailynews: Trump is neither a man of ideas nor a man of character. https://t.co/jQxZL20GYX,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.83001E+17,10/3/16,"For years, Trump has been taking from American taxpayers with both hands and giving nothing back. https://t.co/Xbu9LkD89T",-1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.67821E+17,8/22/16,The media is at it again... https://t.co/CphtcRBVMc,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.82717E+17,10/2/16,"Proud to support @richtaylorIA for re-election to the Iowa State Senate. He's a principled, courageous leader in Io https://t.co/bDf47jQdIO",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.56319E+17,7/22/16,Fix trade. Stop manufacturing Trump clothing in Mexico. #RNCwithBernie,0,1,-1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.95955E+17,11/8/16,TODAY WE MAKE AMERICA GREAT AGAIN!,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.81614E+17,9/29/16,"At 6:00 pm, Ill kick off 2016 Godkin Lecture at the @JFKJrForum for a discussion on economic mobility. Watch live: https://t.co/08z7piryMD",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.83477E+17,10/5/16,RT @joshrogin: Pence is right. Clinton &amp; Obama tried to negotiate an Iraq troop extension but failed. Bush admin always anticipated such an,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.63069E+17,8/9/16,RT @HillaryClinton: How can we prevent the spread of Zika in the U.S.? Hillary and @TimKaine respond on @Quora: https://t.co/ncuMmTCrSN htt,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.89541E+17,10/21/16,"A top Clinton Foundation official said he could name 500 different examples of conflicts of interest. https://t.co/rtWhdYOyq7",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.99281E+17,11/17/16,Scheduled to speak with @CNN in just a few minutes.  Hope you tune in.,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.8337E+17,10/4/16,"RT @russfeingold: Join Russ and @BernieSanders for an exciting event in Madison TOMORROW! RSVP here: https://t.co/DuI73Zk2Pt https://t.co",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.8109E+17,9/28/16,"#NateSilver What Could The Polls Be Missing? - In this weeks politics chat, we weighed reasons the polls could... https://t.co/jYs4ROQ1bx",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.3228E+17,5/16/16,RT @vrobinson: For those of you who want socialism in America. https://t.co/T9HgFj8oEO,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.79058E+17,9/22/16,Very concerned about the outage in Puerto Rico and the millions of families who don't have power. Hoping it's resto https://t.co/Y2oG1CS2AN,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.79E+17,9/21/16,News Update: How to Counter Chinas Global Propaganda Offensive https://t.co/xE44gXJAXZ,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
8.23299E+17,1/22/17,"If Mr. Trump is serious about standing up for working families, he won't throw 20 million working people off of health insurance.",0,1,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1
7.27277E+17,5/2/16,"RT @weeklystandard: ""I have never seen [@tedcruz] waver from the fight that he has in front of him, or from his convictions."" Carly https:",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
8.06554E+17,12/7/16,I'm encouraged by these comments by President-elect @realDonaldTrump. https://t.co/iMUfIR3nHM,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.81627E+17,9/29/16,Wonder if Trump thinks this makes him smart. https://t.co/D8U9EYemYD,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.89932E+17,10/22/16,It's great to be in Nevada today urging Republicans to GOTV for @Heck4Nevada! https://t.co/xfTaHiBrKV,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
8.04321E+17,12/1/16,The Foundation for Excellence in Education is excited to kick off our 9th annual National Summit on Education Refor https://t.co/o6i1IwGNDb,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.30822E+17,5/12/16,Maine #Dems voted to Abolish #superdelegates. The #DNC ain't happy. They're fighting back. #FeelTheBern https://t.co/pq0nk6Pp9R,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.83403E+17,10/4/16,"On so many issues, #Trump says it, but @mike_pence has actually done it. https://t.co/irl9M9t7YD",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.96393E+17,11/9/16,"""Our responsibility as citizens is to keep doing our part to build that better, stronger, fairer America we seek. And I know you will.",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.3479E+17,5/23/16,"RT @Heritage: Over 20,642 new regulations have been added since the beginning of the Obama presidency. https://t.co/LFLLb9JIi9",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
8.09885E+17,12/16/16,@RepMickMulvaney would be a great choice for OMB Director. https://t.co/8n0y7SnkCu,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.56924E+17,7/23/16,"RT @realDonaldTrump: Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes,",-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.46055E+17,6/23/16,"#TBT to Bernie talking about the political revolution and giving power back to the average American in 1990.https://t.co/NxUZBPihsN",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.77313E+17,9/18/16,"RT @startelegram: . @tedcruz: Senate in danger, Texas GOP can't stay home https://t.co/6Ax2j8se8b https://t.co/pAqpOLNih5",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.61657E+17,8/5/16,"Nuestros hroes y nuestras familias merecen mucho mejor que las polticas divisivas @ de realDonaldTrump.https://t.co/mvfdAZWyuo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.56322E+17,7/22/16,Will there be one word about student debt or making college affordable? Or just concerned about more tax breaks for the rich? #RNCwithBernie,-1,1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
7.92091E+17,10/28/16,Over and over the government has broken its promise to respect Native American sovereign rights. Now it's time for real change. #NoDAPL,0,1,-1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1
7.85302E+17,10/10/16,RT @TeamTrump: .@HillaryClinton had her chance and she BLEW IT. #BigLeagueTruth #Debates https://t.co/d2MI0DCg5Y,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.83483E+17,10/5/16,@mike_pence Comprehensive immigration reform aka open borders amnesty. ICE union is the deportation force. #VPDebate,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.85565E+17,10/10/16,"If Trump wants to make America great again, he should start by buying American steel for his construction projects.",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.57749E+17,7/26/16,"RT @HFA: No matter who you supported in the primary, we are united and stronger together. #DemsInPhilly https://t.co/C3Ynm21jKo",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.28637E+17,5/6/16,"As for me, I absolutely will NOT support Hillary Clinton for President. (2)",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.53625E+17,7/14/16,"RT @BrianKelsey: ""Brian Kelsey is the type of leader who will stand up for our Christian values and the unborn."" -@RickSantorum https://t.c",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.38025E+17,6/1/16,RT @RandPaul: Read the stories of everyday Americans badgered and harassed by their own government: https://t.co/4FwB2o6SpG https://t.co/EP,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.30079E+17,5/10/16,"Were excited to announce that @jeffsnation, President of JIJ Communications, is joining our strategic team. https://t.co/d9N3BpTELm",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.77965E+17,9/19/16,RT @SopanDeb: Gingrich saying Clinton doesn't hold pressers. She has taken questions 6 times in 3 weeks. Trump hasn't held presser since Ju,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.53999E+17,7/15/16,"RT @TheBriefing2016: He opposes raising the minimum wage, and he really, really, really wants to privatize Social Security. https://t.co/hc",0,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.73646E+17,9/7/16,Live NOW: Gov. John Kasich speaking to the Greater Cleveland Partnership Annual Meeting @GCPartnership https://t.co/LGcg9pVJAV,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.50029E+17,7/4/16,"""To be great, we can't be small. We have to be as big as the values that define America."" Hillary https://t.co/RPCgLUrBTs",0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.31613E+17,5/14/16,@ChristinaD23 @aitanaraguan @catsdailytruth1 @Bernie_Sanders_ @BernieTweet2016 @USMCLiberal @ArabsForBernie @VoteBernie4Pres @RebeccaIngham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.93153E+17,10/31/16,.@Koch_Industries Our great nation can no longer be hijacked by right-wing billionaires like the Koch brothers. https://t.co/svvNE1gdJE,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.43822E+17,6/17/16,"RT @TheBriefing2016: Endorsement -- noun -- 1.an act of giving one's public approval or support to someone or something.https://t.co/R",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.68499E+17,8/24/16,Visited Fort Jackson earlier today. Truly appreciate all these brave men and women do in protecting our nation. https://t.co/G2aFxpvztQ,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.7653E+17,9/15/16,"RT @SenGillibrand: Love this.""@HillaryClinton has spent her life fighting for childrenhere are 8 ways shes changed their lives."" http",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.34442E+17,5/22/16,"Mentiroso"", ""fraude"", xenfobo"" y otras cosas que lderes republicanos dicen sobre Trump. https://t.co/QnPOgws3F7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.53751E+17,7/15/16,"My prayers and condolences to the victims and families of the terrible tragedy in Nice, France. We are with you in every way!",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.94902E+17,11/5/16,Don't forget to set your clocks tonight. https://t.co/8v43LESX0i,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.39517E+17,6/5/16,"""Two years ago, my son was killed by a mass shooter. Ive never spoken about it publicly until now."" Caryn Michaels https://t.co/2GrJCLXhmW",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA
7.65148E+17,8/15/16,RT @runforthehouse: @GreatAmericaPAC PLEASE PLAY THIS ON MAJOR MEDIA OUTLETS. Especially in Eastern Pennsylvania (3rd largest). https://t.c,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.8057E+17,9/27/16,Let's do this. #DebateNight https://t.co/NkPEGHzucT,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.80427E+17,9/26/16,.@nytimes Ed Board: Why @realDonaldTrump Should Not Be President https://t.co/6AhfqtZMMd,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
8.02578E+17,11/26/16,RT @Jamie_Weinstein: Compare the ledes for the NYTimes obits of Castro and Pinochet: https://t.co/eUADJbYJnO,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.78969E+17,9/22/16,#News Why our government representation should look more like us https://t.co/GCpP2KYYeq,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.31519E+17,5/14/16,"RT @TheBriefing2016: Why hasn't @realDonaldTrump released his tax returns? Looks like he's out of excuses.https://t.co/6SbJdlPWFD",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.64553E+17,8/13/16,We now have confirmation as to one reason Crooked H wanted to be sure that nobody saw her e-mails - PAY-FOR-PLAY. How can she run for Pres.,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.45307E+17,6/21/16,The reality is that today millions of our fellow Americans are working at starvation wages.,-1,1,-1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7.78354E+17,9/20/16,"""You can leave this ad mutedthere's nothing to hear."" @NyleDiMarcohttps://t.co/tTgeqxNqYm https://t.co/QOqcWnw7OJ",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.94329E+17,11/4/16,"Join Hillary on the trail in North Carolina with @BernieSanders and @Pharrell. https://t.co/ffvKpYDAe7https://t.co/3TKJ4H68Kz",1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1
7.33034E+17,5/18/16,"I will be damned if we let the Republican Party win the working class.https://t.co/PYVLkmbizl",0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.41018E+17,6/9/16,Priorities is excited to be kicking off the first of our digital ads today. Click here to find out the details: https://t.co/7nk9qQSdPE,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1
7.56115E+17,7/21/16,A great morning w/ @OhioGOP Delegates. @MaryTaylorOH &amp; @RobPortman know what it takes to keep OH strong. #RNCinCLE https://t.co/ETQmqfwFvd,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
8.12413E+17,12/23/16,It's a miracle a nuclear weapon hasn't been used in war since 1945. Congress can't allow the Tweeter in Chief to st https://t.co/M9NALQCsQz,-1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.72396E+17,9/4/16,God bless Saint Teresa and God bless the Sisters of the Poor. https://t.co/rxKXqmdVPH,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.89599E+17,10/21/16,"WikiLeaks reveals Clinton camps work with VERY friendly and malleable reporters #DrainTheSwamp #CrookedHillaryhttps://t.co/bcYLslrxi0",-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.68259E+17,8/24/16,"You dont make America great again by insulting everyone you come across, @realDonaldTrump.https://t.co/ZE7azatIBB",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.89577E+17,10/21/16,"""Education should lift you up, not hold you back. Were going to help you pay back and pay down your loans."" https://t.co/VkVm51nWIY",0,1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
7.55904E+17,7/20/16,"Mike Pence and Donald Trump may want to take us back to a different century, but we wont let that happen. https://t.co/4ml4Xk8GvK",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.32879E+17,5/18/16,String of deadly blasts in Baghdad part of ISIS effort to force troops to come back from front lines to protect city https://t.co/VPGVXPAlPS,0,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
7.95578E+17,11/7/16,"RT @jaredsmall: Still grinding it out here at the office. Cause @marcorubio is major #everyminutecounts #marcomentum https://t.co/kswG4",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.50484E+17,7/6/16,"""Quiero que t ayudes a elegirla nuestra prxima Presidenta de los Estados UnidosObama. https://t.co/afIzmJR7Jp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.59029E+17,7/29/16,She made history. #StrongerTogether https://t.co/tg3S1iaI0x,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.68603E+17,8/25/16,"Remember that time #Trump was in Europe for one of its ""most important days"" and he talked...golf?https://t.co/PFPLftTmca",-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.36204E+17,5/27/16,In Florida only 2 legitimate candidates on ballot in Nov. I wont vote for Clinton &amp; I after years of asking people to vote I wont abstain.,-1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.47097E+17,6/26/16,One year ago #SCOTUS made history. But there is more work to do. #OTD #ImWithHer https://t.co/POqodZ323S,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
7.46453E+17,6/24/16,".@HillaryClinton laid out sound plans on raising the #minimumwage, middle class tax breaks &amp; debt-free college: https://t.co/U2hkujTLGJ",0,1,-1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7.64172E+17,8/12/16,RT @HFA: RT if you agree: Every student should learn computer science. https://t.co/IzFbWB4I1I,0,1,-1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1
